DATE,CATEGORY,NAME,UNITS,TOTAL_PRICESELL,PROFIT
2018-05-31,Apples,2kg Royal gala apple,2.0,9.0,9.0
2018-05-31,Asian Vegies,Kang Kong,2.37,33.18,29.625000000000004
2018-05-31,Avocadoes,Avocado Small Hass,3.0,7.5,6.0
2018-05-31,Bananas,Bananas Ladyfinger,5.596,26.8608,1.6787999999999996
2018-05-31,Berries,Berries Strawberry (medium),168.0,420.0,420.0
2018-05-31,Bunch Vegies,Chickory,2.0,5.6,1.5999999999999996
2018-05-31,Cabbages,Cabbage red,4.0,18.0,18.0
2018-05-31,Chillies,Chilli red,0.7580000000000001,18.95,18.95
2018-05-31,Citrus,2kg Marsh Grapefruit ,2.0,10.0,4.0
2018-05-31,Cucumbers,Cucumber Lebanese,85.468,426.48532000000006,426.48532000000006
2018-05-31,Cut Fruits,Honeydew Half,1.0,1.69,0.69
2018-05-31,Cut Veggies,cabbage  quater green ,1.0,1.7,1.7
2018-05-31,Eggs,eggs 800g,44.0,167.20000000000002,44.0
2018-05-31,Flowers,Bunch Roses,10.0,90.0,10.0
2018-05-31,Fruits,Figs 370g pak,1.0,4.0,1.0
2018-05-31,Grapes,Basil Seed 100g(casa casa),1.0,3.99,0.9900000000000002
2018-05-31,Groceries-Dry Goods,Sprite 375ml can,1.0,2.0,1.28
2018-05-31,Herbs,Pennywort/ gotukola,0.9819999999999999,19.64,19.64
2018-05-31,Kalamata olives,Barley Rusk,2.0,14.0,3.0
2018-05-31,Lettuces,Lettuce Rocket,0.66,13.2,13.2
2018-05-31,Melons,Honeydew,2.0,9.6,9.6
2018-05-31,Multi buy,Passata 6 for $8,1.0,8.0,8.0
2018-05-31,Mushrooms,Mushroom Enoki,4.0,7.96,7.96
2018-05-31,Nuts,Apple Rings 500g,1.0,7.0,1.75
2018-05-31,Olympian Products,Trahana Sweet 500g,1.0,3.99,1.1900000000000004
2018-05-31,Onions,Onion white,3.1060000000000003,15.498940000000001,15.498940000000001
2018-05-31,Other Fruits,Natural Dates 1kg Medjioul,3.0,69.0,64.5
2018-05-31,Other Vegies,Purple Striped Eggplant,0.916,5.4959999999999996,5.4959999999999996
2018-05-31,Pastas,Bucatini No.6,1.0,1.2,1.2
2018-05-31,Pears,ya pears,2.172,8.66628,8.66628
2018-05-31,Potatoes,Hawaian Sweet Potato,0.156,0.62244,0.23244
2018-05-31,Pumpkins,Wijaya fish curry Powder 70g,1.0,1.99,0.8899999999999999
2018-05-31,Root Vegies,Carrots Dutch,1.0,3.0,3.0
2018-05-31,Sri Lankan Groceries,wijaya kurakkan Flour 400g,1.0,2.99,1.0900000000000003
2018-05-31,Stonefruits,Plums Red,2.25,6.75,6.75
2018-05-31,Tomatoes,tomatoes Grape ,1.0,2.99,2.99
2018-05-31,Tropical Fruits,Dragonfruit ,1.512,22.66488,22.66488
2018-05-31,Veggies,Amami Papadam,1.0,1.99,0.8400000000000001
2018-05-31,capsicum,Capsicum yellow,1.992,12.948,12.948
2018-05-31,carrots,Carrots ,81.214,138.0638,138.0638
2018-05-31,coconut Products,Pinklady Apple Juice,1.0,6.99,1.99
2018-05-31,markdown bag,Mark down Bag ***,34.0,34.0,34.0
2018-05-31,trutaste,Brazils Raw 375g,1.0,12.0,3.1999999999999997
2018-06-30,Apples,Royal Gala 1kg Punnet,16.0,63.840000000000025,63.840000000000025
2018-06-30,Asian Vegies,Ambarella,3.3080000000000003,16.506919999999997,3.2749200000000007
2018-06-30,Avocadoes,Avocado Hass Large,42.0,105.0,42.0
2018-06-30,Bananas,Bananas Ladyfinger,1.412,6.7776,0.4236
2018-06-30,Berries,Berries Strawberry (large),16.0,60.8,7.519999999999997
2018-06-30,Bunch Vegies,Rainbow Silverbeet,1.0,2.99,2.99
2018-06-30,Cabbages,Cabbage red,4.0,18.0,18.0
2018-06-30,Chillies,chilli Jalapeno,0.024,0.24,0.24
2018-06-30,Citrus,Orange valencia,0.738,1.845,1.845
2018-06-30,Cucumbers,Cucumber Lebanese,55.57799999999998,277.3342200000001,277.3342200000001
2018-06-30,Cut Fruits,Honeydew Half,3.0,5.07,2.07
2018-06-30,Cut Veggies,cabbage red half,15.0,40.50000000000001,40.50000000000001
2018-06-30,Eggs,eggs 800g,31.0,117.79999999999995,31.0
2018-06-30,Flowers,Bunch Roses,12.0,108.0,12.0
2018-06-30,Fruits,Papaya,5.699999999999999,17.043000000000006,2.793000000000002
2018-06-30,Grapes,Grapes white Seedless,9.976,29.82824,29.82824
2018-06-30,Groceries-Dry Goods,red Split lentils 5kg,1.0,12.0,3.25
2018-06-30,Herbs,Rosemary,1.0,3.5,3.5
2018-06-30,Kalamata olives,Olive Oil Rusk,1.0,7.0,2.0
2018-06-30,Lettuces,Lettuce Rocket,2.0060000000000007,40.12000000000002,40.12000000000002
2018-06-30,Melons,Piel de Sapo Melon,3.0,8.97,-0.02999999999999936
2018-06-30,Multi buy,Passata 6 for $8,1.0,8.0,8.0
2018-06-30,Mushrooms,Mushroom Enoki,6.0,11.94,11.94
2018-06-30,Nuts,Apple Rings 500g,1.0,7.0,1.75
2018-06-30,Olympian Products,Biscota Cocoa,1.0,3.99,0.9900000000000002
2018-06-30,Onions,Red Shallots,0.532,4.788,4.788
2018-06-30,Other Fruits,Natural Dates 1kg Medjioul,1.0,23.0,21.5
2018-06-30,Other Vegies,Alfa Alfa ,1.0,2.4,2.4
2018-06-30,Pastas,Olive Oil 1Lt Bal,1.0,12.5,1.5600000000000005
2018-06-30,Pears,Clapp Pears,0.62,1.8538,1.8538
2018-06-30,Potatoes,Taro,3.76,37.562400000000004,18.7624
2018-06-30,Pumpkins,Wijaya fish curry Powder 70g,1.0,1.99,0.8899999999999999
2018-06-30,Root Vegies,Carrots Dutch,2.0,6.0,6.0
2018-06-30,Sri Lankan Groceries, Mango Chutney 450g der,1.0,4.99,1.5900000000000003
2018-06-30,Tomatoes,Tomatoes Roma,30.814,153.76185999999998,153.76185999999998
2018-06-30,Tropical Fruits,Dragonfruit ,4.172000000000001,62.53828,62.53828
2018-06-30,Veggies,Borlotti Beans,4.01,32.0399,22.6164
2018-06-30,capsicum,Capsicum yellow,3.666,23.829000000000004,23.829000000000004
2018-06-30,carrots,Carrots ,73.77600000000002,125.41919999999998,125.41919999999998
2018-06-30,coconut Products,Cream Soda 2L,2.0,9.0,2.7
2018-06-30,markdown bag,Mark down Bag ***,73.0,73.0,73.0
2018-06-30,trutaste,Peanuts R & Salted 500g,1.0,4.53636363636364,1.6363636363636398
2018-07-31,Apples,Ginger gold apple,0.546,1.911,1.911
2018-07-31,Asian Vegies,Plain flour 2kg,3.0,13.5,4.5
2018-07-31,Avocadoes,Avocado Hass Large,1.0,2.5,1.0
2018-07-31,Bananas,Banana Cavendish,766.1860000000005,1524.710139999999,-7.66186
2018-07-31,Berries,Berries Strawberry (large),48.0,182.4000000000001,22.559999999999985
2018-07-31,Bunch Vegies,Radish White Bunch,1.0,3.5,3.5
2018-07-31,Cabbages,Cabbage red,4.0,18.0,18.0
2018-07-31,Chillies,chilli Jalapeno,0.07800000000000001,0.78,0.78
2018-07-31,Citrus,Grapefruit Ruby,2.734,10.90866,5.440660000000001
2018-07-31,Cucumbers,Cucumber Lebanese,51.80399999999997,258.50196000000017,258.50196000000017
2018-07-31,Cut Fruits,Honeydew Half,1.0,1.69,0.69
2018-07-31,Cut Veggies,Savoy Cabbage Quter,1.0,1.25,1.25
2018-07-31,Eggs,eggs 800g,42.0,159.60000000000005,42.0
2018-07-31,Flowers,Bunch Roses,15.0,135.0,15.0
2018-07-31,Fruits,Papaya,23.116,69.11684,11.326840000000004
2018-07-31,Grapes,Grapes Red Globe,10.268,46.205999999999996,20.536
2018-07-31,Groceries-Dry Goods,red Split lentils 5kg,1.0,12.0,3.25
2018-07-31,Herbs,Pennywort/ gotukola,1.7520000000000002,35.03999999999999,35.03999999999999
2018-07-31,Kalamata olives,Barley Rusk Samaria,1.0,7.0,2.0
2018-07-31,Lettuces,Lettuce Rocket,2.9419999999999993,58.84000000000002,58.84000000000002
2018-07-31,Melons,Piel de Sapo Melon,7.0,20.93,-0.06999999999999851
2018-07-31,Multi buy,Spinach Bunch 2for,16.0,56.0,56.0
2018-07-31,Mushrooms,Mushroom Enoki,7.0,13.93,13.93
2018-07-31,Nuts,Apple Rings 500g,1.0,7.0,1.75
2018-07-31,Olympian Products,Cinnamon 15g,1.0,1.3,0.5
2018-07-31,Onions,Garlic Single Clove 250g,1.0,2.9,2.9
2018-07-31,Other Fruits,Natural Dates 1kg Medjioul,1.0,23.0,21.5
2018-07-31,Other Vegies,Squash yellow,0.35,0.6965,0.6965
2018-07-31,Pastas,Olive Oil 1Lt Bal,2.0,25.0,3.120000000000001
2018-07-31,Pears,Paradise Pear,2.456,9.79944,9.79944
2018-07-31,Potatoes,Washed Potatoes 2.5kg,2.0,10.0,5.0
2018-07-31,Pumpkins,Wijaya fish curry Powder 70g,3.0,5.97,2.67
2018-07-31,Root Vegies,Celeriac,2.0,12.0,12.0
2018-07-31,Sri Lankan Groceries,Basil Seed Rose Sharbath,1.0,1.81818181818182,0.8181818181818201
2018-07-31,Tomatoes,cherry Truss tomato,1.0,3.0,-0.5
2018-07-31,Tropical Fruits,Dragonfruit ,4.122,61.78877999999999,61.78877999999999
2018-07-31,Veggies,Amami Papadam,3.0,5.97,2.5200000000000005
2018-07-31,capsicum,Capsicum yellow,2.8179999999999996,18.317,18.317
2018-07-31,carrots,Carrots ,72.89399999999999,123.91979999999992,123.91979999999992
2018-07-31,coconut Products,Cream Soda 2L,1.0,4.5,1.35
2018-07-31,markdown bag,Mark down Bag ***,100.0,100.0,100.0
2018-07-31,trutaste,Pears 300g,1.0,4.99,1.39
2018-08-31,Apples,Apples Golden Delicious,14.42,57.53580000000001,57.53580000000001
2018-08-31,Asian Vegies,Snake Gourd,0.406,2.0259400000000003,2.0259400000000003
2018-08-31,Avocadoes,Avocado Shepard,66.0,132.0,132.0
2018-08-31,Bananas,Banana Cavendish,832.752,1657.1764799999987,-8.327519999999987
2018-08-31,Berries,Berries Strawberry (large),40.0,152.0,18.800000000000004
2018-08-31,Bunch Vegies,Rainbow Silverbeet,1.0,2.99,2.99
2018-08-31,Cabbages,Cabbage Savoy,5.0,24.950000000000003,24.950000000000003
2018-08-31,Chillies,Chilli Birdseye,0.9380000000000002,16.884000000000004,16.884000000000004
2018-08-31,Citrus,Daisy Mandarines,4.0760000000000005,20.33924,14.225240000000003
2018-08-31,Cucumbers,Cucumber Lebanese,79.26799999999999,395.54732000000007,395.54732000000007
2018-08-31,Cut Fruits,Honeydew Half,1.0,1.69,0.69
2018-08-31,Cut Veggies,cabbage red half,12.0,32.4,32.4
2018-08-31,Eggs,eggs 800g,38.0,144.39999999999998,38.0
2018-08-31,Flowers,Bunch Roses,11.0,99.0,11.0
2018-08-31,Fruits,Kensington Pride Mangoes large,1.0,3.0,3.0
2018-08-31,Grapes,Crimson Grapes,0.26,1.2974,1.2974
2018-08-31,Groceries-Dry Goods,red Split lentils 5kg,1.0,12.0,3.25
2018-08-31,Herbs,Oregano,1.0,3.0,3.0
2018-08-31,Kalamata olives,Pasta,1.0,5.0,1.5
2018-08-31,Lettuces,Lettuce Cos ,1.0,3.0,3.0
2018-08-31,Melons,Piel de Sapo Melon,5.0,14.950000000000001,-0.049999999999998934
2018-08-31,Multi buy,Garlic Shoots 2for 3.5,2.0,7.0,7.0
2018-08-31,Mushrooms,Mushroom Button,0.096,1.05504,1.05504
2018-08-31,Nuts,Apple Rings 500g,1.0,7.0,1.75
2018-08-31,Olympian Products,vanila powder 15g,1.0,1.99,1.19
2018-08-31,Onions,Red onion 10kg,3.0,54.0,24.0
2018-08-31,Other Fruits,kiwi fruit Gold ,4.0,7.2,5.2
2018-08-31,Other Vegies,Katta Sambol Veg,1.0,6.2,1.5
2018-08-31,Pastas,Bucatini No.6,4.0,4.8,4.8
2018-08-31,Pears,Honey Pear,2.486,7.43314,7.43314
2018-08-31,Potatoes,Taro,9.972000000000001,99.62028,49.76028000000001
2018-08-31,Pumpkins,Wijaya fish curry Powder 70g,2.0,3.98,1.7799999999999998
2018-08-31,Root Vegies,Kohlrabi Purple,1.0,3.0,3.0
2018-08-31,Sri Lankan Groceries,Garlic crush 1kg,1.0,6.99,2.1900000000000004
2018-08-31,Tomatoes,Tomato mini roma 250g,34.0,101.65999999999997,16.66000000000001
2018-08-31,Tropical Fruits,Dragonfruit ,0.906,13.580940000000002,13.580940000000002
2018-08-31,Veggies,Amami Papadam,4.0,7.96,3.3600000000000003
2018-08-31,capsicum,Hungarian Capsicum,2.08,10.379200000000003,10.379200000000003
2018-08-31,carrots,Carrots ,68.516,116.47720000000005,116.47720000000005
2018-08-31,coconut Products,Cream Soda 2L,1.0,4.5,1.35
2018-08-31,markdown bag,Mark down Bag ***,78.0,78.0,78.0
2018-08-31,trutaste,Pears 300g,1.0,4.99,1.39
2018-09-30,Apples,apple pink lady 2kg,9.0,45.0,18.0
2018-09-30,Asian Vegies,Kang Kong,0.12,1.68,1.5
2018-09-30,Avocadoes,Avocado Hass Medium,43.0,85.56999999999996,-43.43
2018-09-30,Bananas,Red Tip Banana,6.810000000000001,27.1719,27.1719
2018-09-30,Berries,Berries Blackberry,5.0,25.0,25.0
2018-09-30,Bunch Vegies,Chickory,1.0,2.8,0.7999999999999998
2018-09-30,Cabbages,Cabbage red,2.0,9.0,9.0
2018-09-30,Chillies,Chilli Birdseye,0.256,4.608,4.608
2018-09-30,Citrus,Daisy Mandarines,0.7659999999999999,3.82234,2.67334
2018-09-30,Cucumbers,Cucumber Lebanese,83.306,415.69693999999987,415.69693999999987
2018-09-30,Cut Fruits,Rockmelon Half,1.0,1.0,0.0
2018-09-30,Cut Veggies,cabbage red half,10.0,26.999999999999996,26.999999999999996
2018-09-30,Eggs,eggs 800g,26.0,98.79999999999995,26.0
2018-09-30,Flowers,Flower Pot,4.0,40.0,40.0
2018-09-30,Fruits,Papaya,2.524,7.54676,1.2367600000000003
2018-09-30,Grapes,Grapes white Seedless,3.6060000000000003,10.78194,10.78194
2018-09-30,Groceries-Dry Goods,Suimin Noodles,1.0,1.99,1.99
2018-09-30,Herbs,Rosemary,1.0,3.5,3.5
2018-09-30,Kalamata olives,Virgin Olive oil 4Lt,2.0,79.98,10.980000000000004
2018-09-30,Lettuces,Lettuce Rocket,1.8460000000000005,36.919999999999995,36.919999999999995
2018-09-30,Melons,Honeydew,7.0,33.6,33.6
2018-09-30,Multi buy,Black pepper Powder100g pattu,1.0,2.99,1.2900000000000005
2018-09-30,Mushrooms,Mushrooms Sliced 200g,4.0,12.0,4.0
2018-09-30,Nuts,Soya Crisps 200g,1.0,4.5454545454545485,1.4754545454545496
2018-09-30,Olympian Products,Continental Rusk 230g,1.0,3.0,1.0
2018-09-30,Onions,Red onion 10kg,7.0,126.0,56.0
2018-09-30,Other Fruits,kiwi fruit Gold ,7.0,12.600000000000001,9.1
2018-09-30,Other Vegies,Purple Striped Eggplant,0.28600000000000003,1.7160000000000002,1.7160000000000002
2018-09-30,Pastas,Bucatini No.6,2.0,2.4,2.4
2018-09-30,Pears,Pears brown bosc,13.901999999999997,41.706,41.706
2018-09-30,Potatoes,Yam,6.819999999999999,68.19999999999999,68.19999999999999
2018-09-30,Pumpkins,Wijaya fish curry Powder 70g,1.0,1.99,0.8899999999999999
2018-09-30,Root Vegies,Celeriac,1.0,6.0,6.0
2018-09-30,Sri Lankan Groceries, Mustatd Sauce 375g,1.0,5.29,1.1900000000000004
2018-09-30,Stonefruits,peaches white,1.364,4.774,4.774
2018-09-30,Tomatoes,tomatoes Grape ,1.0,2.99,2.99
2018-09-30,Tropical Fruits,Passionfruit,1.0,0.99,0.99
2018-09-30,Veggies,Kalamata Olives,0.386,1.93,0.1930000000000001
2018-09-30,capsicum,Capsicum yellow,1.2,7.799999999999999,7.799999999999999
2018-09-30,carrots,Carrots ,62.15199999999999,105.65840000000003,105.65840000000003
2018-09-30,coconut Products,Pinklady Apple Juice,1.0,6.99,1.99
2018-09-30,markdown bag,Mark down Bag ***,41.0,41.0,41.0
2018-09-30,trutaste,Pitted Dates 500g,1.0,4.99,1.0900000000000003
2018-10-31,Apples,2kg Royal gala apple,3.0,13.5,13.5
2018-10-31,Asian Vegies,Plain flour 2kg,1.0,4.5,1.5
2018-10-31,Avocadoes,Avocado Hass Large,66.0,165.0,66.0
2018-10-31,Bananas,Banana Cavendish,782.9000000000009,1557.9709999999982,-7.828999999999994
2018-10-31,Berries,Berries Strawberry (large),14.0,53.19999999999999,6.579999999999997
2018-10-31,Bunch Vegies,Zafarelli,1.0,1.5,0.5
2018-10-31,Cabbages,Cabbage Savoy,6.0,29.940000000000005,29.940000000000005
2018-10-31,Chillies,Chilli red,0.40800000000000014,10.200000000000001,10.200000000000001
2018-10-31,Citrus,Easy Peal Navel Orange,0.494,2.4650600000000003,2.4650600000000003
2018-10-31,Cucumbers,Cucumber Lebanese,107.87000000000012,538.2713000000001,538.2713000000001
2018-10-31,Cut Fruits,Rockmelon Half,16.0,16.0,0.0
2018-10-31,Cut Veggies,cabbage  quater green ,2.0,3.4,3.4
2018-10-31,Eggs,eggs 800g,29.0,110.19999999999996,29.0
2018-10-31,Flowers,Bunch Roses,7.0,63.0,7.0
2018-10-31,Fruits,Papaya,1.9140000000000001,5.722860000000001,0.9378600000000006
2018-10-31,Grapes,Grapes white Seedless,13.432,40.161680000000004,40.161680000000004
2018-10-31,Groceries-Dry Goods,red Split lentils 5kg,1.0,12.0,3.25
2018-10-31,Herbs,Oregano,1.0,3.0,3.0
2018-10-31,Kalamata olives,Barley Rusk Samaria,2.0,14.0,4.0
2018-10-31,Lettuces,Lettuce Rocket,1.6020000000000005,32.04,32.04
2018-10-31,Melons,Gold Honeydew,11.0,44.0,16.5
2018-10-31,Multi buy,Passionfruit 2 for $2,3.0,6.0,3.0
2018-10-31,Mushrooms,Mushroom Shitake,3.0,10.5,10.5
2018-10-31,Nuts,Pure Ghee 500ml,1.0,7.5,0.7199999999999998
2018-10-31,Olympian Products,Biscota Cocoa,1.0,3.99,0.9900000000000002
2018-10-31,Onions,Red onion 10kg,5.0,90.0,40.0
2018-10-31,Other Fruits,Kiwi fruit Green,56.25399999999999,309.3970000000001,309.3970000000001
2018-10-31,Other Vegies,Alfa Alfa ,3.0,7.199999999999999,7.199999999999999
2018-10-31,Pastas,Bucatini No.6,2.0,2.4,2.4
2018-10-31,Pears,Honey Pear,2.082,6.22518,6.22518
2018-10-31,Potatoes,Taro,3.368,33.64632,16.80632
2018-10-31,Pumpkins,Pumpkin Grey,56.867999999999995,113.16731999999999,113.16731999999999
2018-10-31,Root Vegies,Celeriac,1.0,6.0,6.0
2018-10-31,Sri Lankan Groceries,wijaya kurakkan Flour 400g,1.0,2.99,1.0900000000000003
2018-10-31,Stonefruits,Nectarine Yellow,10.32,30.8568,30.8568
2018-10-31,Tomatoes,Tomatoes Truss,50.51999999999999,302.61479999999995,302.61479999999995
2018-10-31,Tropical Fruits,Guava,3.122,21.822779999999998,18.700779999999998
2018-10-31,Veggies,Amami Papadam,2.0,3.98,1.6800000000000002
2018-10-31,capsicum,Capsicum yellow,2.7279999999999998,17.732,17.732
2018-10-31,carrots,Carrots ,66.73199999999999,113.44440000000002,113.44440000000002
2018-10-31,coconut Products,Pinklady Apple Juice,1.0,6.99,1.99
2018-10-31,markdown bag,Mark down Bag ***,43.0,43.0,43.0
2018-10-31,trutaste,Brazils Raw 375g,1.0,12.0,3.1999999999999997
2018-11-30,Apples,Pink lady kids pack 1kg,19.0,75.81000000000002,9.310000000000004
2018-11-30,Asian Vegies,Chokoes,0.324,1.29276,0.8067600000000001
2018-11-30,Avocadoes,Avocado Hass Large,11.0,27.5,11.0
2018-11-30,Bananas,Banana Cavendish,1080.1460000000004,2149.490540000001,-10.801459999999992
2018-11-30,Berries,Berries Raspberry,4.0,14.0,14.0
2018-11-30,Bunch Vegies,Chickory,5.0,13.999999999999998,3.999999999999999
2018-11-30,Cabbages,Cabbage red,1.0,4.5,4.5
2018-11-30,Chillies,Chilli red,0.9120000000000001,22.8,22.8
2018-11-30,Citrus,Tangelos,0.63,1.2537,0.6237
2018-11-30,Cucumbers,Cucumber Lebanese,112.8740000000001,563.2412600000004,563.2412600000004
2018-11-30,Cut Fruits,Rockmelon Half,13.0,13.0,0.0
2018-11-30,Cut Veggies,cabbage  quater green ,1.0,1.7,1.7
2018-11-30,Eggs,eggs 800g,20.0,75.99999999999997,20.0
2018-11-30,Flowers,Bunch Roses,11.0,99.0,11.0
2018-11-30,Fruits,Papaya,1.006,3.00794,0.4929399999999999
2018-11-30,Grapes,Lady Jane Mango,2.0,4.0,4.0
2018-11-30,Groceries-Dry Goods,Fennel Seeds 100g,1.0,2.99,0.9900000000000002
2018-11-30,Herbs,Rosemary,2.0,7.0,7.0
2018-11-30,Kalamata olives,Barley Rusk Samaria,1.0,7.0,2.0
2018-11-30,Lettuces,Lettuce Rocket,1.4660000000000002,29.320000000000004,29.320000000000004
2018-11-30,Melons,Watermelon seeded,1.0,1.80909090909091,1.80909090909091
2018-11-30,Multi buy,Black pepper Powder100g pattu,1.0,2.99,1.2900000000000005
2018-11-30,Mushrooms,Mushroom Shitake,4.0,14.0,14.0
2018-11-30,Nuts,Low cholesterol Mox500g,2.0,14.52727272727272,4.18727272727272
2018-11-30,Olympian Products,Mastiha 15g,1.0,4.99,1.4900000000000002
2018-11-30,Onions,onion brown 2kg Small,1.0,2.6,1.6
2018-11-30,Other Fruits,Kiwi fruit Green,18.916,104.038,104.038
2018-11-30,Other Vegies,Alfa Alfa ,1.0,2.4,2.4
2018-11-30,Pastas,Olive oil 500ml bal,1.0,7.5,1.59
2018-11-30,Pears,Honey Pear,1.31,3.9169,3.9169
2018-11-30,Potatoes,Cocktail Potatoes,19.237999999999996,76.75962000000001,47.90262000000002
2018-11-30,Pumpkins,Wijaya fish curry Powder 70g,1.0,1.99,0.8899999999999999
2018-11-30,Root Vegies,Carrots Dutch,1.0,3.0,3.0
2018-11-30,Sri Lankan Groceries,1Lt Coconut Oil Ver,1.0,14.0,14.0
2018-11-30,Stonefruits,Black Plum ,15.677999999999997,46.877219999999994,46.877219999999994
2018-11-30,Tomatoes,Tomatoes Roma,24.943999999999996,124.47055999999998,124.47055999999998
2018-11-30,Tropical Fruits,Pawpaw,0.5379999999999999,2.421,2.421
2018-11-30,Veggies,Beans Snake,0.3720000000000001,3.3442800000000004,1.85628
2018-11-30,capsicum,Capsicum yellow,0.202,1.3130000000000002,1.3130000000000002
2018-11-30,carrots,Carrots ,60.63800000000002,103.08459999999997,103.08459999999997
2018-11-30,coconut Products,Cream Soda 2L,1.0,4.5,1.35
2018-11-30,markdown bag,Mark down Bag ***,39.0,39.0,39.0
2018-11-30,trutaste,Almonds Roasted 375g,1.0,9.08181818181818,1.0818181818181802
2018-12-31,Apples,apple pink lady 2kg,5.0,25.0,10.0
2018-12-31,Asian Vegies,Cooking Papaya,0.9460000000000001,3.7745400000000005,0.4635400000000005
2018-12-31,Avocadoes,Avocado Hass Large,2.0,5.0,2.0
2018-12-31,Bananas,Banana Cavendish,933.1880000000004,1857.0441200000043,-9.331880000000014
2018-12-31,Berries,Berries Blackberry,1.0,5.0,5.0
2018-12-31,Bunch Vegies,Radish Red ,0.35200000000000004,1.7564800000000005,0.8764800000000001
2018-12-31,Cabbages,Cabbage red,3.0,13.5,13.5
2018-12-31,Chillies,Chilli Birdseye,0.008,0.14400000000000002,0.14400000000000002
2018-12-31,Citrus,Daisy Mandarines,0.28800000000000003,1.4371200000000002,1.0051200000000002
2018-12-31,Cucumbers,Cucumber Lebanese,97.856,488.30143999999984,488.30143999999984
2018-12-31,Cut Fruits,Rockmelon Half,2.0,2.0,0.0
2018-12-31,Cut Veggies,cabbage  quater green ,1.0,1.7,1.7
2018-12-31,Eggs,eggs 800g,21.0,79.79999999999998,21.0
2018-12-31,Flowers,Bunch Roses,18.0,162.0,18.0
2018-12-31,Fruits,Papaya,0.58,1.7342,0.2842
2018-12-31,Grapes,Crimson Grapes,12.794000000000002,63.842060000000004,63.842060000000004
2018-12-31,Groceries-Dry Goods,Papagalos Coffee 490g,1.0,9.5,1.84
2018-12-31,Herbs,Oregano,1.0,3.0,3.0
2018-12-31,Kalamata olives,Barley Rusk Samaria,1.0,7.0,2.0
2018-12-31,Lettuces,Lettuce Rocket,1.5340000000000003,30.68,30.68
2018-12-31,Melons,Piel de Sapo Melon,9.0,26.910000000000004,-0.08999999999999808
2018-12-31,Multi buy,Passata 6 for $8,1.0,8.0,8.0
2018-12-31,Mushrooms,cup mushroom 250g,2.0,6.0,6.0
2018-12-31,Nuts,Cannellini Beans 1Kg,1.0,5.49,1.29
2018-12-31,Olympian Products,Trahanas Sour 500g,1.0,3.99,1.1900000000000004
2018-12-31,Onions,Red onion 10kg,5.0,90.0,40.0
2018-12-31,Other Fruits,Kiwi fruit Green,21.836000000000006,120.09799999999997,120.09799999999997
2018-12-31,Other Vegies,Peas,0.122,0.85278,0.85278
2018-12-31,Pastas,Olive Oil 1Lt Bal,1.0,12.5,1.5600000000000005
2018-12-31,Pears,Honey Pear,2.794,8.35406,8.35406
2018-12-31,Potatoes,Cocktail Potatoes,9.088,36.261120000000005,22.62912
2018-12-31,Pumpkins,Pumpkin Grey,47.373999999999995,94.27425999999998,94.27425999999998
2018-12-31,Root Vegies,Celeriac,1.0,6.0,6.0
2018-12-31,Sri Lankan Groceries,Divul Kiri 750ml,1.0,6.99,2.04
2018-12-31,Stonefruits,Plums Red,1.3499999999999999,4.05,4.05
2018-12-31,Tomatoes,tomatoes Grape ,1.0,2.99,2.99
2018-12-31,Tropical Fruits,Dragonfruit ,2.6860000000000004,40.26314,40.26314
2018-12-31,capsicum,Capsicum green,46.14600000000002,230.26853999999994,230.26853999999994
2018-12-31,carrots,Carrots ,53.361999999999995,90.71540000000003,90.71540000000003
2018-12-31,coconut Products,Cream Soda 2L,1.0,4.5,1.35
2018-12-31,markdown bag,Mark down Bag ***,17.0,17.0,17.0
2018-12-31,trutaste,Almonds Roasted 375g,1.0,9.08181818181818,1.0818181818181802
2019-01-31,Apples,Apple pink lady 1kg Punnet,1.0,3.99,0.4900000000000002
2019-01-31,Asian Vegies,Plain flour 2kg,1.0,4.5,1.5
2019-01-31,Avocadoes,Avocado Hass Large,65.0,162.5,65.0
2019-01-31,Bananas,Banana Cavendish,781.7240000000003,1555.6307599999996,-7.817239999999992
2019-01-31,Berries,Berries Raspberry,1.0,3.5,3.5
2019-01-31,Bunch Vegies,Radish Red ,0.062,0.30938000000000004,0.15438
2019-01-31,Cabbages,Cabbage red,1.0,4.5,4.5
2019-01-31,Chillies,Thai Green Chilli,2.1100000000000008,52.749999999999986,52.749999999999986
2019-01-31,Citrus,2kg Marsh Grapefruit ,3.0,15.0,6.0
2019-01-31,Cucumbers,Cucumber Lebanese,113.51300000000003,566.42987,566.42987
2019-01-31,Cut Fruits,Rockmelon Half,44.0,44.0,0.0
2019-01-31,Cut Veggies,cabbage  quater green ,1.0,1.7,1.7
2019-01-31,Eggs,eggs 800g,37.0,140.6,37.0
2019-01-31,Flowers,Bunch Roses,4.0,36.0,4.0
2019-01-31,Fruits,Honey Gold Mango,121.0,242.0,242.0
2019-01-31,Grapes,Grapes black,8.973999999999998,35.80626,35.80626
2019-01-31,Groceries-Dry Goods,Cous cous 500g,1.0,2.99,1.0500000000000005
2019-01-31,Herbs,Rosemary,1.0,3.5,3.5
2019-01-31,Kalamata olives,Barley Rusk Samaria,1.0,7.0,2.0
2019-01-31,Lettuces,Lettuce Rocket,3.166,63.31999999999999,63.31999999999999
2019-01-31,Melons,Candy Melon ,1.0,4.0,4.0
